date,convenience_store,store,name,address,city,zipcode,store_location,county_number,county,category,category_name,vendor_no,vendor,item,description,pack,liter_size,state_btl_cost,btl_price,bottle_qty,total
26/02/2014,,2502,Hy-vee Wine and Spirits/ An,410 NORTH ANKENY BLVD,ANKENY,50021,"410 NORTH ANKENY BLVD
ANKENY 50021
(41.734592751000037, -93.600481536999951)",77,Polk,1081600,WHISKEY LIQUEUR,421,Sazerac Co. Inc.,64858,Fireball Cinnamon Whiskey Mini Dispenser,1,3000,29.72,44.58,6,267.48
16/04/2014,,2502,Hy-Vee Wine and Spirits / Ankeny,410 NORTH ANKENY BLVD,ANKENY,50021,"410 NORTH ANKENY BLVD
ANKENY 50021
(41.734592751000037, -93.600481536999951)",77,Polk,1081600,WHISKEY LIQUEUR,421,Sazerac Co. Inc.,64858,Fireball Cinnamon Whiskey Mini Dispenser,1,3000,29.72,44.58,4,178.32
16/04/2014,,2502,Hy-Vee Wine and Spirits / Ankeny,410 NORTH ANKENY BLVD,ANKENY,50021,"410 NORTH ANKENY BLVD
ANKENY 50021
(41.734592751000037, -93.600481536999951)",77,Polk,1081600,WHISKEY LIQUEUR,421,Sazerac Co. Inc.,64858,Fireball Cinnamon Whiskey Mini Dispenser,1,3000,29.72,44.58,4,178.32
12/11/2014,,2502,Hy-Vee Wine and Spirits / Ankeny,410 NORTH ANKENY BLVD,ANKENY,50021,"410 NORTH ANKENY BLVD
ANKENY 50021
(41.734592751000037, -93.600481536999951)",77,Polk,1701100,DECANTERS & SPECIALTY PACKAGES,421,Sazerac Co. Inc.,935863,Clix Vodka HA,1,750,155.99,233.99,1,233.99
21/05/2014,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1081600,WHISKEY LIQUEUR,421,Sazerac Co. Inc.,64858,Fireball Cinnamon Whiskey Mini Dispenser,1,3000,29.72,44.58,1,44.58
19/03/2014,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1081600,WHISKEY LIQUEUR,421,Sazerac Co. Inc.,64858,Fireball Cinnamon Whiskey Mini Dispenser,1,3000,29.72,44.58,1,44.58
20/08/2014,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1081600,WHISKEY LIQUEUR,421,Sazerac Co. Inc.,64858,Fireball Cinnamon Whiskey Mini Dispenser,1,3000,29.72,44.58,2,89.16
05/11/2014,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1081600,WHISKEY LIQUEUR,421,Sazerac Co. Inc.,64858,Fireball Cinnamon Whiskey Mini Dispenser,1,3000,29.72,44.58,1,44.58
26/02/2014,,2505,Hy-vee Wine and Spirits / B,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1081600,WHISKEY LIQUEUR,421,Sazerac Co. Inc.,64858,Fireball Cinnamon Whiskey Mini Dispenser,1,3000,29.72,44.58,1,44.58
01/07/2014,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1081600,WHISKEY LIQUEUR,421,Sazerac Co. Inc.,64858,Fireball Cinnamon Whiskey Mini Dispenser,1,3000,29.72,44.58,1,44.58
29/01/2014,,2505,Hy-vee Wine and Spirits / B,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1081600,WHISKEY LIQUEUR,421,Sazerac Co. Inc.,64858,Fireball Cinnamon Whiskey Mini Dispenser,1,3000,29.72,44.58,1,44.58
15/01/2014,,2505,Hy-vee Wine and Spirits / B,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1081600,WHISKEY LIQUEUR,421,Sazerac Co. Inc.,64858,Fireball Cinnamon Whiskey Mini Dispenser,1,3000,29.72,44.58,1,44.58
08/09/2014,,2506,Hy-Vee #1044 / Burlington,3140 AGENCY,BURLINGTON,52601,"3140 AGENCY
BURLINGTON 52601
(40.814668295000047, -91.135900171999936)",29,Des Moines,1031200,FLAVORED VODKA,380,Phillips Beverage Company,42141,UV Sugar Crush Mini,1,3000,29.3,43.95,2,87.9
08/09/2014,,2506,Hy-Vee #1044 / Burlington,3140 AGENCY,BURLINGTON,52601,"3140 AGENCY
BURLINGTON 52601
(40.814668295000047, -91.135900171999936)",29,Des Moines,1081600,WHISKEY LIQUEUR,421,Sazerac Co. Inc.,64858,Fireball Cinnamon Whiskey Mini Dispenser,1,3000,29.72,44.58,2,89.16
16/01/2015,,2506,Hy-Vee #1044 / Burlington,3140 AGENCY,BURLINGTON,52601,"3140 AGENCY
BURLINGTON 52601
(40.814668295000047, -91.135900171999936)",29,Des Moines,1081600,WHISKEY LIQUEUR,421,"Sazerac Co., Inc.",64858,Fireball Cinnamon Whiskey Mini Dispenser,1,3000,29.72,44.58,2,89.16
19/05/2014,,2506,Hy-Vee #1044 / Burlington,3140 AGENCY,BURLINGTON,52601,"3140 AGENCY
BURLINGTON 52601
(40.814668295000047, -91.135900171999936)",29,Des Moines,1081600,WHISKEY LIQUEUR,421,Sazerac Co. Inc.,64858,Fireball Cinnamon Whiskey Mini Dispenser,1,3000,29.72,44.58,2,89.16
29/08/2014,,2506,Hy-Vee #1044 / Burlington,3140 AGENCY,BURLINGTON,52601,"3140 AGENCY
BURLINGTON 52601
(40.814668295000047, -91.135900171999936)",29,Des Moines,1081600,WHISKEY LIQUEUR,421,Sazerac Co. Inc.,64858,Fireball Cinnamon Whiskey Mini Dispenser,1,3000,29.72,44.58,2,89.16
17/03/2014,,2506,Hy-vee #1044 / Burlington,3140 AGENCY,BURLINGTON,52601,"3140 AGENCY
BURLINGTON 52601
(40.814668295000047, -91.135900171999936)",29,Des Moines,1081600,WHISKEY LIQUEUR,421,Sazerac Co. Inc.,64858,Fireball Cinnamon Whiskey Mini Dispenser,1,3000,29.72,44.58,1,44.58
04/08/2014,,2506,Hy-Vee #1044 / Burlington,3140 AGENCY,BURLINGTON,52601,"3140 AGENCY
BURLINGTON 52601
(40.814668295000047, -91.135900171999936)",29,Des Moines,1081600,WHISKEY LIQUEUR,421,Sazerac Co. Inc.,64858,Fireball Cinnamon Whiskey Mini Dispenser,1,3000,29.72,44.58,2,89.16
03/03/2014,,2506,Hy-vee #1044 / Burlington,3140 AGENCY,BURLINGTON,52601,"3140 AGENCY
BURLINGTON 52601
(40.814668295000047, -91.135900171999936)",29,Des Moines,1081600,WHISKEY LIQUEUR,421,Sazerac Co. Inc.,64858,Fireball Cinnamon Whiskey Mini Dispenser,1,3000,29.72,44.58,1,44.58
21/07/2014,,2506,Hy-Vee #1044 / Burlington,3140 AGENCY,BURLINGTON,52601,"3140 AGENCY
BURLINGTON 52601
(40.814668295000047, -91.135900171999936)",29,Des Moines,1081600,WHISKEY LIQUEUR,421,Sazerac Co. Inc.,64858,Fireball Cinnamon Whiskey Mini Dispenser,1,3000,29.72,44.58,2,89.16
27/06/2014,,2506,Hy-Vee #1044 / Burlington,3140 AGENCY,BURLINGTON,52601,"3140 AGENCY
BURLINGTON 52601
(40.814668295000047, -91.135900171999936)",29,Des Moines,1081600,WHISKEY LIQUEUR,421,Sazerac Co. Inc.,64858,Fireball Cinnamon Whiskey Mini Dispenser,1,3000,29.72,44.58,1,44.58
06/10/2014,,2506,Hy-Vee #1044 / Burlington,3140 AGENCY,BURLINGTON,52601,"3140 AGENCY
BURLINGTON 52601
(40.814668295000047, -91.135900171999936)",29,Des Moines,1081600,WHISKEY LIQUEUR,421,Sazerac Co. Inc.,64858,Fireball Cinnamon Whiskey Mini Dispenser,1,3000,29.72,44.58,2,89.16
29/09/2014,,2506,Hy-Vee #1044 / Burlington,3140 AGENCY,BURLINGTON,52601,"3140 AGENCY
BURLINGTON 52601
(40.814668295000047, -91.135900171999936)",29,Des Moines,1081600,WHISKEY LIQUEUR,421,Sazerac Co. Inc.,64858,Fireball Cinnamon Whiskey Mini Dispenser,1,3000,29.72,44.58,2,89.16
07/04/2014,,2506,Hy-Vee #1044 / Burlington,3140 AGENCY,BURLINGTON,52601,"3140 AGENCY
BURLINGTON 52601
(40.814668295000047, -91.135900171999936)",29,Des Moines,1081600,WHISKEY LIQUEUR,421,Sazerac Co. Inc.,64858,Fireball Cinnamon Whiskey Mini Dispenser,1,3000,29.72,44.58,1,44.58
16/07/2014,,2508,Hy-Vee Food Store #1 / Cedar Rapids,1843 JOHNSON AVENUE N.W.,CEDAR RAPIDS,52405,"1843 JOHNSON AVENUE N.W.
CEDAR RAPIDS 52405
(41.974462988000028, -91.698380777999944)",57,Linn,1031200,FLAVORED VODKA,380,Phillips Beverage Company,42141,UV Sugar Crush Mini,1,3000,29.3,43.95,1,43.95
06/01/2015,,2508,Hy-Vee Food Store #1 / Cedar Rapids,"1843 JOHNSON AVENUE, N.W.",CEDAR RAPIDS,52405,"1843 JOHNSON AVENUE, N.W.
CEDAR RAPIDS 52405
(41.974462988000028, -91.698380777999944)",57,Linn,1081600,WHISKEY LIQUEUR,421,"Sazerac Co., Inc.",64858,Fireball Cinnamon Whiskey Mini Dispenser,1,3000,29.72,44.58,2,89.16
19/03/2014,,2508,Hy-vee Food Store #1/Cedar Rapids,1843 JOHNSON AVENUE N.W.,CEDAR RAPIDS,52405,"1843 JOHNSON AVENUE N.W.
CEDAR RAPIDS 52405
(41.974462988000028, -91.698380777999944)",57,Linn,1081600,WHISKEY LIQUEUR,421,Sazerac Co. Inc.,64858,Fireball Cinnamon Whiskey Mini Dispenser,1,3000,29.72,44.58,4,178.32
19/03/2014,,2508,Hy-vee Food Store #1/Cedar Rapids,1843 JOHNSON AVENUE N.W.,CEDAR RAPIDS,52405,"1843 JOHNSON AVENUE N.W.
CEDAR RAPIDS 52405
(41.974462988000028, -91.698380777999944)",57,Linn,1081600,WHISKEY LIQUEUR,421,Sazerac Co. Inc.,64858,Fireball Cinnamon Whiskey Mini Dispenser,1,3000,29.72,44.58,4,178.32
13/08/2014,,2508,Hy-Vee Food Store #1 / Cedar Rapids,1843 JOHNSON AVENUE N.W.,CEDAR RAPIDS,52405,"1843 JOHNSON AVENUE N.W.
CEDAR RAPIDS 52405
(41.974462988000028, -91.698380777999944)",57,Linn,1081600,WHISKEY LIQUEUR,421,Sazerac Co. Inc.,64858,Fireball Cinnamon Whiskey Mini Dispenser,1,3000,29.72,44.58,5,222.9
28/05/2014,,2508,Hy-Vee Food Store #1 / Cedar Rapids,1843 JOHNSON AVENUE N.W.,CEDAR RAPIDS,52405,"1843 JOHNSON AVENUE N.W.
CEDAR RAPIDS 52405
(41.974462988000028, -91.698380777999944)",57,Linn,1081600,WHISKEY LIQUEUR,421,Sazerac Co. Inc.,64858,Fireball Cinnamon Whiskey Mini Dispenser,1,3000,29.72,44.58,5,222.9
10/02/2015,,2509,Hy-Vee / Drugtown #1 / Cedar Rapids,1520 6TH ST SW,CEDAR RAPIDS,52404,"1520 6TH ST SW
CEDAR RAPIDS 52404
(41.962322547000042, -91.677117721999991)",57,Linn,1081600,WHISKEY LIQUEUR,421,"Sazerac Co., Inc.",64858,Fireball Cinnamon Whiskey Mini Dispenser,1,3000,29.72,44.58,2,89.16
03/02/2015,,2509,Hy-Vee / Drugtown #1 / Cedar Rapids,1520 6TH ST SW,CEDAR RAPIDS,52404,"1520 6TH ST SW
CEDAR RAPIDS 52404
(41.962322547000042, -91.677117721999991)",57,Linn,1081600,WHISKEY LIQUEUR,421,"Sazerac Co., Inc.",64858,Fireball Cinnamon Whiskey Mini Dispenser,1,3000,29.72,44.58,2,89.16
13/01/2015,,2509,Hy-Vee / Drugtown #1 / Cedar Rapids,1520 6TH ST SW,CEDAR RAPIDS,52404,"1520 6TH ST SW
CEDAR RAPIDS 52404
(41.962322547000042, -91.677117721999991)",57,Linn,1081600,WHISKEY LIQUEUR,421,"Sazerac Co., Inc.",64858,Fireball Cinnamon Whiskey Mini Dispenser,1,3000,29.72,44.58,2,89.16
09/12/2014,,2509,Hy-Vee / Drugtown #1 / Cedar Rapids,1520 6TH ST SW,CEDAR RAPIDS,52404,"1520 6TH ST SW
CEDAR RAPIDS 52404
(41.962322547000042, -91.677117721999991)",57,Linn,1081600,WHISKEY LIQUEUR,421,"Sazerac Co., Inc.",64858,Fireball Cinnamon Whiskey Mini Dispenser,1,3000,29.72,44.58,1,44.58
14/08/2014,,2509,Hy-Vee / Drugtown #1 / Cedar Rapids,1520 6TH ST SW,CEDAR RAPIDS,52404,"1520 6TH ST SW
CEDAR RAPIDS 52404
(41.962322547000042, -91.677117721999991)",57,Linn,1081600,WHISKEY LIQUEUR,421,Sazerac Co. Inc.,64858,Fireball Cinnamon Whiskey Mini Dispenser,1,3000,29.72,44.58,2,89.16
01/05/2014,,2509,Hy-Vee / Drugtown #1 / Cedar Rapids,1520 6TH ST SW,CEDAR RAPIDS,52404,"1520 6TH ST SW
CEDAR RAPIDS 52404
(41.962322547000042, -91.677117721999991)",57,Linn,1081600,WHISKEY LIQUEUR,421,Sazerac Co. Inc.,64858,Fireball Cinnamon Whiskey Mini Dispenser,1,3000,29.72,44.58,2,89.16
17/07/2014,,2509,Hy-Vee / Drugtown #1 / Cedar Rapids,1520 6TH ST SW,CEDAR RAPIDS,52404,"1520 6TH ST SW
CEDAR RAPIDS 52404
(41.962322547000042, -91.677117721999991)",57,Linn,1081600,WHISKEY LIQUEUR,421,Sazerac Co. Inc.,64858,Fireball Cinnamon Whiskey Mini Dispenser,1,3000,29.72,44.58,2,89.16
17/04/2014,,2509,Hy-Vee / Drugtown #1 / Cedar Rapids,1520 6TH ST SW,CEDAR RAPIDS,52404,"1520 6TH ST SW
CEDAR RAPIDS 52404
(41.962322547000042, -91.677117721999991)",57,Linn,1081600,WHISKEY LIQUEUR,421,Sazerac Co. Inc.,64858,Fireball Cinnamon Whiskey Mini Dispenser,1,3000,29.72,44.58,2,89.16
30/09/2014,,2509,Hy-Vee / Drugtown #1 / Cedar Rapids,1520 6TH ST SW,CEDAR RAPIDS,52404,"1520 6TH ST SW
CEDAR RAPIDS 52404
(41.962322547000042, -91.677117721999991)",57,Linn,1081600,WHISKEY LIQUEUR,421,Sazerac Co. Inc.,64858,Fireball Cinnamon Whiskey Mini Dispenser,1,3000,29.72,44.58,9,401.22
29/10/2014,,2512,Hy-Vee Wine and Spirits / Iowa City,1720 WATERFRONT DR,IOWA CITY,52240,"1720 WATERFRONT DR
IOWA CITY 52240
(41.642926159000069, -91.530648875999987)",52,Johnson,1701100,DECANTERS & SPECIALTY PACKAGES,65,Jim Beam Brands,725,Pinnacle Candy Cane Trial Pack,1,6000,78.6,117.9,1,117.9
20/03/2014,,2512,Hy-vee Wine and Spirits / I,1720 WATERFRONT DR,IOWA CITY,52240,"1720 WATERFRONT DR
IOWA CITY 52240
(41.642926159000069, -91.530648875999987)",52,Johnson,1081600,WHISKEY LIQUEUR,421,Sazerac Co. Inc.,64858,Fireball Cinnamon Whiskey Mini Dispenser,1,3000,29.72,44.58,1,44.58
09/12/2014,,2512,Hy-Vee Wine and Spirits / Iowa City,1720 WATERFRONT DR,IOWA CITY,52240,"1720 WATERFRONT DR
IOWA CITY 52240
(41.642926159000069, -91.530648875999987)",52,Johnson,1081600,WHISKEY LIQUEUR,421,"Sazerac Co., Inc.",64858,Fireball Cinnamon Whiskey Mini Dispenser,1,3000,29.72,44.58,2,89.16
01/05/2014,,2512,Hy-Vee Wine and Spirits / Iowa City,1720 WATERFRONT DR,IOWA CITY,52240,"1720 WATERFRONT DR
IOWA CITY 52240
(41.642926159000069, -91.530648875999987)",52,Johnson,1081600,WHISKEY LIQUEUR,421,Sazerac Co. Inc.,64858,Fireball Cinnamon Whiskey Mini Dispenser,1,3000,29.72,44.58,1,44.58
27/02/2014,,2512,Hy-vee Wine and Spirits / I,1720 WATERFRONT DR,IOWA CITY,52240,"1720 WATERFRONT DR
IOWA CITY 52240
(41.642926159000069, -91.530648875999987)",52,Johnson,1081600,WHISKEY LIQUEUR,421,Sazerac Co. Inc.,64858,Fireball Cinnamon Whiskey Mini Dispenser,1,3000,29.72,44.58,1,44.58
27/01/2014,,2512,Hy-vee Wine and Spirits / I,1720 WATERFRONT DR,IOWA CITY,52240,"1720 WATERFRONT DR
IOWA CITY 52240
(41.642926159000069, -91.530648875999987)",52,Johnson,1081600,WHISKEY LIQUEUR,421,Sazerac Co. Inc.,64858,Fireball Cinnamon Whiskey Mini Dispenser,1,3000,29.72,44.58,1,44.58
23/01/2014,,2512,Hy-vee Wine and Spirits / I,1720 WATERFRONT DR,IOWA CITY,52240,"1720 WATERFRONT DR
IOWA CITY 52240
(41.642926159000069, -91.530648875999987)",52,Johnson,1081600,WHISKEY LIQUEUR,421,Sazerac Co. Inc.,64858,Fireball Cinnamon Whiskey Mini Dispenser,1,3000,29.72,44.58,1,44.58
24/11/2014,,2513,Hy-Vee Food Store #2 / Iowa City,812  S 1ST AVE,IOWA CITY,52240,"812 S 1ST AVE
IOWA CITY 52240
(41.651292004000027, -91.501962306999985)",52,Johnson,1081600,WHISKEY LIQUEUR,421,Sazerac Co. Inc.,64858,Fireball Cinnamon Whiskey Mini Dispenser,1,3000,29.72,44.58,1,44.58
05/06/2014,,2513,Hy-Vee Food Store #2 / Iowa City,812  S 1ST AVE,IOWA CITY,52240,"812 S 1ST AVE
IOWA CITY 52240
(41.651292004000027, -91.501962306999985)",52,Johnson,1081600,WHISKEY LIQUEUR,421,Sazerac Co. Inc.,64858,Fireball Cinnamon Whiskey Mini Dispenser,1,3000,29.72,44.58,12,534.96
03/04/2014,,2513,Hy-Vee Food Store #2 / Iowa City,812  S 1ST AVE,IOWA CITY,52240,"812 S 1ST AVE
IOWA CITY 52240
(41.651292004000027, -91.501962306999985)",52,Johnson,1081600,WHISKEY LIQUEUR,421,Sazerac Co. Inc.,64858,Fireball Cinnamon Whiskey Mini Dispenser,1,3000,29.72,44.58,1,44.58
05/02/2015,,2515,Hy-Vee Food Store #1 / Mason City,2400 4TH ST SW,MASON CITY,50401,"2400 4TH ST SW
MASON CITY 50401
(43.148463097000047, -93.236272961999987)",17,Cerro Gordo,1081600,WHISKEY LIQUEUR,421,"Sazerac Co., Inc.",64858,Fireball Cinnamon Whiskey Mini Dispenser,1,3000,29.72,44.58,4,178.32
22/01/2015,,2515,Hy-Vee Food Store #1 / Mason City,2400 4TH ST SW,MASON CITY,50401,"2400 4TH ST SW
MASON CITY 50401
(43.148463097000047, -93.236272961999987)",17,Cerro Gordo,1081600,WHISKEY LIQUEUR,421,"Sazerac Co., Inc.",64858,Fireball Cinnamon Whiskey Mini Dispenser,1,3000,29.72,44.58,3,133.74
15/01/2015,,2515,Hy-Vee Food Store #1 / Mason City,2400 4TH ST SW,MASON CITY,50401,"2400 4TH ST SW
MASON CITY 50401
(43.148463097000047, -93.236272961999987)",17,Cerro Gordo,1081600,WHISKEY LIQUEUR,421,"Sazerac Co., Inc.",64858,Fireball Cinnamon Whiskey Mini Dispenser,1,3000,29.72,44.58,4,178.32
04/08/2014,,2515,Hy-Vee Food Store #1 / Mason City,2400 4TH ST SW,MASON CITY,50401,"2400 4TH ST SW
MASON CITY 50401
(43.148463097000047, -93.236272961999987)",17,Cerro Gordo,1081600,WHISKEY LIQUEUR,421,Sazerac Co. Inc.,64858,Fireball Cinnamon Whiskey Mini Dispenser,1,3000,29.72,44.58,5,222.9
24/02/2014,,2515,Hy-vee Food Store #1/maso,2400 4TH ST SW,MASON CITY,50401,"2400 4TH ST SW
MASON CITY 50401
(43.148463097000047, -93.236272961999987)",17,Cerro Gordo,1081600,WHISKEY LIQUEUR,421,Sazerac Co. Inc.,64858,Fireball Cinnamon Whiskey Mini Dispenser,1,3000,29.72,44.58,1,44.58
21/04/2014,,2515,Hy-Vee Food Store #1 / Mason City,2400 4TH ST SW,MASON CITY,50401,"2400 4TH ST SW
MASON CITY 50401
(43.148463097000047, -93.236272961999987)",17,Cerro Gordo,1081600,WHISKEY LIQUEUR,421,Sazerac Co. Inc.,64858,Fireball Cinnamon Whiskey Mini Dispenser,1,3000,29.72,44.58,1,44.58
09/10/2014,,2515,Hy-Vee Food Store #1 / Mason City,2400 4TH ST SW,MASON CITY,50401,"2400 4TH ST SW
MASON CITY 50401
(43.148463097000047, -93.236272961999987)",17,Cerro Gordo,1081600,WHISKEY LIQUEUR,421,Sazerac Co. Inc.,64858,Fireball Cinnamon Whiskey Mini Dispenser,1,3000,29.72,44.58,2,89.16
03/02/2014,,2515,Hy-vee Food Store #1/maso,2400 4TH ST SW,MASON CITY,50401,"2400 4TH ST SW
MASON CITY 50401
(43.148463097000047, -93.236272961999987)",17,Cerro Gordo,1081600,WHISKEY LIQUEUR,421,Sazerac Co. Inc.,64858,Fireball Cinnamon Whiskey Mini Dispenser,1,3000,29.72,44.58,1,44.58
25/09/2014,,2515,Hy-Vee Food Store #1 / Mason City,2400 4TH ST SW,MASON CITY,50401,"2400 4TH ST SW
MASON CITY 50401
(43.148463097000047, -93.236272961999987)",17,Cerro Gordo,1012210,SINGLE MALT SCOTCH,391,Anchor Distilling (PREISS IMPORTS),904755,Glendronach 12yo,1,750,42,63,1,63
16/02/2015,,2517,Hy-Vee Food Store #1 / Newton,1501 FIRST AVENUE EAST,NEWTON,50208,"1501 FIRST AVENUE EAST
NEWTON 50208
(41.699152903000027, -93.03364148899999)",50,Jasper,1081600,WHISKEY LIQUEUR,421,"Sazerac Co., Inc.",64858,Fireball Cinnamon Whiskey Mini Dispenser,1,3000,29.72,44.58,3,133.74
17/03/2014,,2517,Hy-vee Food Store #1/Newton,1501 FIRST AVENUE EAST,NEWTON,50208,"1501 FIRST AVENUE EAST
NEWTON 50208
(41.699152903000027, -93.03364148899999)",50,Jasper,1081600,WHISKEY LIQUEUR,421,Sazerac Co. Inc.,64858,Fireball Cinnamon Whiskey Mini Dispenser,1,3000,29.72,44.58,2,89.16
21/07/2014,,2517,Hy-Vee Food Store #1 / Newton,1501 FIRST AVENUE EAST,NEWTON,50208,"1501 FIRST AVENUE EAST
NEWTON 50208
(41.699152903000027, -93.03364148899999)",50,Jasper,1081600,WHISKEY LIQUEUR,421,Sazerac Co. Inc.,64858,Fireball Cinnamon Whiskey Mini Dispenser,1,3000,29.72,44.58,2,89.16
20/10/2014,,2517,Hy-Vee Food Store #1 / Newton,1501 FIRST AVENUE EAST,NEWTON,50208,"1501 FIRST AVENUE EAST
NEWTON 50208
(41.699152903000027, -93.03364148899999)",50,Jasper,1081600,WHISKEY LIQUEUR,421,Sazerac Co. Inc.,64858,Fireball Cinnamon Whiskey Mini Dispenser,1,3000,29.72,44.58,2,89.16
06/10/2014,,2517,Hy-Vee Food Store #1 / Newton,1501 FIRST AVENUE EAST,NEWTON,50208,"1501 FIRST AVENUE EAST
NEWTON 50208
(41.699152903000027, -93.03364148899999)",50,Jasper,1081600,WHISKEY LIQUEUR,421,Sazerac Co. Inc.,64858,Fireball Cinnamon Whiskey Mini Dispenser,1,3000,29.72,44.58,2,89.16
29/09/2014,,2517,Hy-Vee Food Store #1 / Newton,1501 FIRST AVENUE EAST,NEWTON,50208,"1501 FIRST AVENUE EAST
NEWTON 50208
(41.699152903000027, -93.03364148899999)",50,Jasper,1081600,WHISKEY LIQUEUR,421,Sazerac Co. Inc.,64858,Fireball Cinnamon Whiskey Mini Dispenser,1,3000,29.72,44.58,2,89.16
14/04/2014,,2517,Hy-Vee Food Store #1 / Newton,1501 FIRST AVENUE EAST,NEWTON,50208,"1501 FIRST AVENUE EAST
NEWTON 50208
(41.699152903000027, -93.03364148899999)",50,Jasper,1081600,WHISKEY LIQUEUR,421,Sazerac Co. Inc.,64858,Fireball Cinnamon Whiskey Mini Dispenser,1,3000,29.72,44.58,2,89.16
07/04/2014,,2517,Hy-Vee Food Store #1 / Newton,1501 FIRST AVENUE EAST,NEWTON,50208,"1501 FIRST AVENUE EAST
NEWTON 50208
(41.699152903000027, -93.03364148899999)",50,Jasper,1081600,WHISKEY LIQUEUR,421,Sazerac Co. Inc.,64858,Fireball Cinnamon Whiskey Mini Dispenser,1,3000,29.72,44.58,1,44.58
03/02/2014,,2517,Hy-vee Food Store #1/newt,1501 FIRST AVENUE EAST,NEWTON,50208,"1501 FIRST AVENUE EAST
NEWTON 50208
(41.699152903000027, -93.03364148899999)",50,Jasper,1081600,WHISKEY LIQUEUR,421,Sazerac Co. Inc.,64858,Fireball Cinnamon Whiskey Mini Dispenser,1,3000,29.72,44.58,2,89.16
27/01/2014,,2517,Hy-vee Food Store #1/newt,1501 FIRST AVENUE EAST,NEWTON,50208,"1501 FIRST AVENUE EAST
NEWTON 50208
(41.699152903000027, -93.03364148899999)",50,Jasper,1081600,WHISKEY LIQUEUR,421,Sazerac Co. Inc.,64858,Fireball Cinnamon Whiskey Mini Dispenser,1,3000,29.72,44.58,2,89.16
15/07/2014,,2518,Hy-Vee Wine and Spirits / Red Oak,1607 NORTH BROADWAY,RED OAK,51566,"1607 NORTH BROADWAY
RED OAK 51566
(41.018607511000027, -95.232814087999941)",69,Montgomery,1031200,FLAVORED VODKA,380,Phillips Beverage Company,42141,UV Sugar Crush Mini,1,3000,29.3,43.95,1,43.95
08/07/2014,,2518,Hy-Vee Wine and Spirits / Red Oak,1607 NORTH BROADWAY,RED OAK,51566,"1607 NORTH BROADWAY
RED OAK 51566
(41.018607511000027, -95.232814087999941)",69,Montgomery,1081600,WHISKEY LIQUEUR,421,Sazerac Co. Inc.,64858,Fireball Cinnamon Whiskey Mini Dispenser,1,3000,29.72,44.58,1,44.58
28/07/2014,,2521,Hy-Vee Food and Drug / Grand / WDM,1990 GRAND AVENUE,WEST DES MOINES,50265,"1990 GRAND AVENUE
WEST DES MOINES 50265
(41.571454727000059, -93.73139076199999)",77,Polk,1031200,FLAVORED VODKA,380,Phillips Beverage Company,42141,UV Sugar Crush Mini,1,3000,29.3,43.95,1,43.95
16/02/2015,,2521,Hy-Vee Food and Drug / Grand / WDM,1990 GRAND AVENUE,WEST DES MOINES,50265,"1990 GRAND AVENUE
WEST DES MOINES 50265
(41.571454727000059, -93.73139076199999)",77,Polk,1081600,WHISKEY LIQUEUR,421,"Sazerac Co., Inc.",64858,Fireball Cinnamon Whiskey Mini Dispenser,1,3000,29.72,44.58,15,668.7
23/05/2014,,2521,Hy-Vee Food and Drug / Grand / WDM,1990 GRAND AVENUE,WEST DES MOINES,50265,"1990 GRAND AVENUE
WEST DES MOINES 50265
(41.571454727000059, -93.73139076199999)",77,Polk,1081600,WHISKEY LIQUEUR,421,Sazerac Co. Inc.,64858,Fireball Cinnamon Whiskey Mini Dispenser,1,3000,29.72,44.58,15,668.7
24/03/2014,,2521,Hy-vee Food and Drug / Gran,1990 GRAND AVENUE,WEST DES MOINES,50265,"1990 GRAND AVENUE
WEST DES MOINES 50265
(41.571454727000059, -93.73139076199999)",77,Polk,1081600,WHISKEY LIQUEUR,421,Sazerac Co. Inc.,64858,Fireball Cinnamon Whiskey Mini Dispenser,1,3000,29.72,44.58,10,445.8
